LABEL_INSTITUTION,Year,Percentile,School_ID,Predicted_Salary
Institutions in Alabama,1,50,150,43125.639040412185
Institutions in Alabama,5,50,150,59702.48251334777
Institutions in Alabama,10,50,150,75076.3683253136
Institutions in Alabama,15,50,150,75076.3683253136
Institutions in Arizona,1,50,151,42969.7129988345
Institutions in Arizona,5,50,151,59708.851400793654
Institutions in Arizona,10,50,151,76319.89769444443
Institutions in Arizona,15,50,151,76319.89769444443
Institutions in Colorado,1,50,152,40148.83434945609
Institutions in Colorado,5,50,152,56856.491150793656
Institutions in Colorado,10,50,152,72312.14884920637
Institutions in Colorado,15,50,152,72312.14884920637
Institutions in Connecticut,1,50,153,44943.57342743368
Institutions in Connecticut,5,50,153,64960.96430411255
Institutions in Connecticut,10,50,153,78873.56936183263
Institutions in Connecticut,15,50,153,78873.56936183263
Institutions in District of Columbia,1,50,154,49025.55170238097
Institutions in District of Columbia,5,50,154,67702.48698989899
Institutions in District of Columbia,10,50,154,78873.56936183263
Institutions in District of Columbia,15,50,154,78873.56936183263
Institutions in Georgia,1,50,155,41809.82332758908
Institutions in Georgia,5,50,155,57184.40603890553
Institutions in Georgia,10,50,155,71115.99654761903
Institutions in Georgia,15,50,155,71115.99654761903
Institutions in Hawaii,1,50,156,38102.6932005217
Institutions in Hawaii,5,50,156,55763.84472619047
Institutions in Hawaii,10,50,156,69973.75946428569
Institutions in Hawaii,15,50,156,69973.75946428569
Institutions in Illinois,1,50,157,42792.60582151998
Institutions in Illinois,5,50,157,60018.90835420131
Institutions in Illinois,10,50,157,74914.2786598124
Institutions in Illinois,15,50,157,74914.2786598124
Institutions in Indiana,1,50,158,43797.47703984822
Institutions in Indiana,5,50,158,58121.7282005772
Institutions in Indiana,10,50,158,72602.94001984126
Institutions in Indiana,15,50,158,72602.94001984126
Institutions in Iowa,1,50,159,42265.51915123765
Institutions in Iowa,5,50,159,60162.756096681114
Institutions in Iowa,10,50,159,76168.64975937952
Institutions in Iowa,15,50,159,76168.64975937952
Institutions in Louisiana,1,50,160,40190.981734682
Institutions in Louisiana,5,50,160,55073.236342988705
Institutions in Louisiana,10,50,160,66184.6928625541
Institutions in Louisiana,15,50,160,66184.6928625541
Institutions in Maine,1,50,161,36591.266270479515
Institutions in Maine,5,50,161,47667.01106433598
Institutions in Maine,10,50,161,57005.24756493509
Institutions in Maine,15,50,161,57005.24756493509
Institutions in Massachusetts,1,50,162,43592.5707900433
Institutions in Massachusetts,5,50,162,64400.998
Institutions in Massachusetts,10,50,162,78596.09190476191
Institutions in Massachusetts,15,50,162,78596.09190476191
Institutions in Michigan,1,50,163,50417.89712401488
Institutions in Michigan,5,50,163,74557.75049583748
Institutions in Michigan,10,50,163,100364.8510119048
Institutions in Michigan,15,50,163,100364.8510119048
Institutions in Minnesota,1,50,164,43337.25395526696
Institutions in Minnesota,5,50,164,60907.025345238115
Institutions in Minnesota,10,50,164,77834.22373809524
Institutions in Minnesota,15,50,164,77834.22373809524
Institutions in Missouri,1,50,165,38967.730245088234
Institutions in Missouri,5,50,165,53903.93686399709
Institutions in Missouri,10,50,165,68441.58542460318
Institutions in Missouri,15,50,165,68441.58542460318
Institutions in Montana,1,50,166,36937.58216626429
Institutions in Montana,5,50,166,52747.44426190477
Institutions in Montana,10,50,166,66024.87173015872
Institutions in Montana,15,50,166,66024.87173015872
Institutions in New York,1,50,167,40545.697750999
Institutions in New York,5,50,167,61688.90461735485
Institutions in New York,10,50,167,77945.56964285717
Institutions in New York,15,50,167,77945.56964285717
Institutions in Ohio,1,50,168,42364.84126606726
Institutions in Ohio,5,50,168,58372.250589826835
Institutions in Ohio,10,50,168,72815.72588883342
Institutions in Ohio,15,50,168,72815.72588883342
Institutions in Oklahoma,1,50,169,41373.38480952381
Institutions in Oklahoma,5,50,169,56910.51620238094
Institutions in Oklahoma,10,50,169,68001.49071428571
Institutions in Oklahoma,15,50,169,68001.49071428571
Institutions in Oregon,1,50,170,38494.37289051227
Institutions in Oregon,5,50,170,56808.86500721499
Institutions in Oregon,10,50,170,72207.76825649351
Institutions in Oregon,15,50,170,72207.76825649351
Institutions in Pennsylvania,1,50,171,46993.46785742036
Institutions in Pennsylvania,5,50,171,67152.24048498723
Institutions in Pennsylvania,10,50,171,86288.9368838384
Institutions in Pennsylvania,15,50,171,86288.9368838384
Institutions in Rhode Island,1,50,172,53005.73371825395
Institutions in Rhode Island,5,50,172,80199.50303607505
Institutions in Rhode Island,10,50,172,109117.5079448052
Institutions in Rhode Island,15,50,172,109117.5079448052
Institutions in South Carolina,1,50,173,38412.855130480624
Institutions in South Carolina,5,50,173,52847.98875180375
Institutions in South Carolina,10,50,173,65126.99773881672
Institutions in South Carolina,15,50,173,65126.99773881672
Institutions in South Dakota,1,50,174,42004.360921564534
Institutions in South Dakota,5,50,174,55308.593921356405
Institutions in South Dakota,10,50,174,67101.53860028858
Institutions in South Dakota,15,50,174,67101.53860028858
Institutions in Texas,1,50,175,47196.75682177625
Institutions in Texas,5,50,175,63444.58407142858
Institutions in Texas,10,50,175,75437.0944563492
Institutions in Texas,15,50,175,75437.0944563492
Institutions in Utah,1,50,176,43675.19649531024
Institutions in Utah,5,50,176,61991.53423015874
Institutions in Utah,10,50,176,79954.99429365079
Institutions in Utah,15,50,176,79954.99429365079
Institutions in Virginia,1,50,177,42951.885061827066
Institutions in Virginia,5,50,177,60726.548773781775
Institutions in Virginia,10,50,177,76934.29238095238
Institutions in Virginia,15,50,177,76934.29238095238
Institutions in West Virginia,1,50,178,38139.361395146516
Institutions in West Virginia,5,50,178,55667.18361580089
Institutions in West Virginia,10,50,178,69265.27774114771
Institutions in West Virginia,15,50,178,69265.27774114771
Institutions in Wisconsin,1,50,179,40863.93820740371
Institutions in Wisconsin,5,50,179,57379.12350144303
Institutions in Wisconsin,10,50,179,71182.63830952381
Institutions in Wisconsin,15,50,179,71182.63830952381
Institutions in Wyoming,1,50,180,43053.84351767678
Institutions in Wyoming,5,50,180,58624.16280411258
Institutions in Wyoming,10,50,180,69618.50352380952
Institutions in Wyoming,15,50,180,69618.50352380952
University of Alabama,1,50,407,42058.87361222112
University of Alabama,5,50,407,59403.7387041847
University of Alabama,10,50,407,74540.99667857144
University of Alabama,15,50,407,74540.99667857144
University of Alabama at Birmingham,1,50,408,42855.804888528146
University of Alabama at Birmingham,5,50,408,57022.60658333334
University of Alabama at Birmingham,10,50,408,73132.46205555556
University of Alabama at Birmingham,15,50,408,73132.46205555556
University of Alabama in Huntsville,1,50,409,49836.28882894882
University of Alabama in Huntsville,5,50,409,69108.7291904762
University of Alabama in Huntsville,10,50,409,84786.39620634919
University of Alabama in Huntsville,15,50,409,84786.39620634919
Arizona State University,1,50,9,43978.35290548341
Arizona State University,5,50,9,61106.66467604617
Arizona State University,10,50,9,78186.8957608225
Arizona State University,15,50,9,78186.8957608225
Northern Arizona University,1,50,249,41726.11194663669
Northern Arizona University,5,50,249,54503.522931318665
Northern Arizona University,10,50,249,66023.44334343434
Northern Arizona University,15,50,249,66023.44334343434
University of Arizona (The),1,50,410,41577.2401033411
University of Arizona (The),5,50,410,61315.000083694096
University of Arizona (The),10,50,410,82467.46623809525
University of Arizona (The),15,50,410,82467.46623809525
Adams State University,1,50,1,35609.389195776435
Adams State University,5,50,1,46304.741247114
Adams State University,10,50,1,54650.4714599567
Adams State University,15,50,1,54650.4714599567
Arapahoe Community College,1,50,8,37897.23604082846
Arapahoe Community College,5,50,8,53944.451602786125
Arapahoe Community College,10,50,8,64284.773095238095
Arapahoe Community College,15,50,8,64284.773095238095
Colorado School of Mines,1,50,70,72042.70181172772
Colorado School of Mines,5,50,70,97542.92622258299
Colorado School of Mines,10,50,70,120889.29828860024
Colorado School of Mines,15,50,70,120889.29828860024
University of Northern Colorado,1,50,463,36325.628072594074
University of Northern Colorado,5,50,463,51060.51524134201
University of Northern Colorado,10,50,463,62543.68458441559
University of Northern Colorado,15,50,463,62543.68458441559
Colorado State University,1,50,71,37981.95589546565
Colorado State University,5,50,71,56822.432863747395
Colorado State University,10,50,71,74322.58141161616
Colorado State University,15,50,71,74322.58141161616
Fort Lewis College,1,50,107,31422.167366008995
Fort Lewis College,5,50,107,46126.26624098126
Fort Lewis College,10,50,107,58423.839100732606
Fort Lewis College,15,50,107,58423.839100732606
Colorado Mesa University,1,50,68,38206.45057534132
Colorado Mesa University,5,50,68,51404.100500721506
Colorado Mesa University,10,50,68,62380.76368795095
Colorado Mesa University,15,50,68,62380.76368795095
Metropolitan State University of Denver,1,50,218,40718.93941264292
Metropolitan State University of Denver,5,50,218,54858.188799783566
Metropolitan State University of Denver,10,50,218,66686.10227300476
Metropolitan State University of Denver,15,50,218,66686.10227300476
Colorado State University-Pueblo,1,50,73,38885.040076728845
Colorado State University-Pueblo,5,50,73,50123.71621861472
Colorado State University-Pueblo,10,50,73,59297.42210533912
Colorado State University-Pueblo,15,50,73,59297.42210533912
Trinidad State Junior College,1,50,400,43292.11168253968
Trinidad State Junior College,5,50,400,45909.268154761914
Trinidad State Junior College,10,50,400,39811.389833333335
Trinidad State Junior College,15,50,400,39811.389833333335
University of Colorado Boulder,1,50,415,40306.98503091353
University of Colorado Boulder,5,50,415,62529.82951420802
University of Colorado Boulder,10,50,415,84407.66884415584
University of Colorado Boulder,15,50,415,84407.66884415584
Western Colorado University,1,50,536,31790.702749000993
Western Colorado University,5,50,536,47884.78478893331
Western Colorado University,10,50,536,60924.65558297259
Western Colorado University,15,50,536,60924.65558297259
Albertus Magnus College,1,50,4,59265.62167635142
Albertus Magnus College,5,50,4,72526.0095844156
Albertus Magnus College,10,50,4,81626.65322222226
Albertus Magnus College,15,50,4,81626.65322222226
Central Connecticut State University,1,50,43,44190.553604215245
Central Connecticut State University,5,50,43,64539.67357503609
Central Connecticut State University,10,50,43,78636.82971428573
Central Connecticut State University,15,50,43,78636.82971428573
Connecticut College,1,50,82,45884.84249999999
Connecticut College,5,50,82,68849.28756349206
Connecticut College,10,50,82,92612.87373015872
Connecticut College,15,50,82,92612.87373015872
Western Connecticut State University,1,50,537,43566.07255150404
Western Connecticut State University,5,50,537,62301.472588772354
Western Connecticut State University,10,50,537,76791.92927308801
Western Connecticut State University,15,50,537,76791.92927308801
Fairfield University,1,50,102,58095.61355952381
Fairfield University,5,50,102,47206.636578282814
Fairfield University,10,50,102,57631.42211111112
Fairfield University,15,50,102,57631.42211111112
Mitchell College,1,50,231,27861.23076984127
Mitchell College,5,50,231,43978.9269025974
Mitchell College,10,50,231,59504.43013347764
Mitchell College,15,50,231,59504.43013347764
University of New Haven,1,50,457,40655.246091269844
University of New Haven,5,50,457,61501.99953174602
University of New Haven,10,50,457,67311.93032936509
University of New Haven,15,50,457,67311.93032936509
Quinnipiac University,1,50,299,47742.111460317465
Quinnipiac University,5,50,299,77169.02989285713
Quinnipiac University,10,50,299,94480.03908333334
Quinnipiac University,15,50,299,94480.03908333334
Sacred Heart University,1,50,322,47180.95597419245
Sacred Heart University,5,50,322,71678.73784415584
Sacred Heart University,10,50,322,87289.82984487739
Sacred Heart University,15,50,322,87289.82984487739
Southern Connecticut State University,1,50,346,40585.157963508726
Southern Connecticut State University,5,50,346,59271.47441774893
Southern Connecticut State University,10,50,346,71427.45912301588
Southern Connecticut State University,15,50,346,71427.45912301588
University of Saint Joseph,1,50,471,51909.18005844155
University of Saint Joseph,5,50,471,64966.74292857143
University of Saint Joseph,10,50,471,69887.535
University of Saint Joseph,15,50,471,69887.535
University of Bridgeport,1,50,411,46024.06208152957
University of Bridgeport,5,50,411,58748.78097222223
University of Bridgeport,10,50,411,72389.90997619047
University of Bridgeport,15,50,411,72389.90997619047
University of Connecticut,1,50,418,47065.19481421355
University of Connecticut,5,50,418,73086.85648809525
University of Connecticut,10,50,418,93196.22058333334
University of Connecticut,15,50,418,93196.22058333334
University of Hartford,1,50,420,42582.94292857144
University of Hartford,5,50,420,64978.56850793652
University of Hartford,10,50,420,82138.30111904762
University of Hartford,15,50,420,82138.30111904762
Eastern Connecticut State University,1,50,93,38372.89322632922
Eastern Connecticut State University,5,50,93,57627.326154761904
Eastern Connecticut State University,10,50,93,70965.84811507935
Eastern Connecticut State University,15,50,93,70965.84811507935
University of the District of Columbia,1,50,513,48974.093380952385
University of the District of Columbia,5,50,513,66999.39666666667
University of the District of Columbia,10,50,513,70070.10614285714
University of the District of Columbia,15,50,513,70070.10614285714
Abraham Baldwin Agricultural College,1,50,0,39691.25476767676
Abraham Baldwin Agricultural College,5,50,0,51440.94183333334
Abraham Baldwin Agricultural College,10,50,0,63612.55909090909
Abraham Baldwin Agricultural College,15,50,0,63612.55909090909
Agnes Scott College,1,50,2,33393.4077106782
Agnes Scott College,5,50,2,48055.25507359309
Agnes Scott College,10,50,2,62809.09852380953
Agnes Scott College,15,50,2,62809.09852380953
Albany State University,1,50,3,34009.19488682233
Albany State University,5,50,3,45056.10828066378
Albany State University,10,50,3,54210.32711219336
Albany State University,15,50,3,54210.32711219336
Berry College,1,50,19,34691.2790497003
Berry College,5,50,19,51221.40196031745
Berry College,10,50,19,68139.22566666668
Berry College,15,50,19,68139.22566666668
College of Coastal Georgia,1,50,62,42538.21301587302
College of Coastal Georgia,5,50,62,53537.255690476195
College of Coastal Georgia,10,50,62,61776.6988015873
College of Coastal Georgia,15,50,62,61776.6988015873
Clark Atlanta University,1,50,54,37102.2615
Clark Atlanta University,5,50,54,53195.916904761914
Clark Atlanta University,10,50,54,50475.08497222223
Clark Atlanta University,15,50,54,50475.08497222223
Columbus State University,1,50,76,38826.362013722384
Columbus State University,5,50,76,51047.90950946275
Columbus State University,10,50,76,61618.91173953826
Columbus State University,15,50,76,61618.91173953826
Emmanuel College,1,50,98,31641.818750000006
Emmanuel College,5,50,98,45261.28926984127
Emmanuel College,10,50,98,75493.90741269839
Emmanuel College,15,50,98,75493.90741269839
Fort Valley State University,1,50,108,31696.2941013986
Fort Valley State University,5,50,108,43456.450493062504
Fort Valley State University,10,50,108,52863.1469047619
Fort Valley State University,15,50,108,52863.1469047619
Georgia Institute of Technology,1,50,120,69074.40897727275
Georgia Institute of Technology,5,50,120,91682.56692193919
Georgia Institute of Technology,10,50,120,120775.59516161616
Georgia Institute of Technology,15,50,120,120775.59516161616
Georgia Southern University,1,50,121,39862.78388769565
Georgia Southern University,5,50,121,54183.199063492044
Georgia Southern University,10,50,121,64813.889518564756
Georgia Southern University,15,50,121,64813.889518564756
Georgia Southwestern State University,1,50,122,38657.655431013445
Georgia Southwestern State University,5,50,122,49626.596281385304
Georgia Southwestern State University,10,50,122,57462.77476623378
Georgia Southwestern State University,15,50,122,57462.77476623378
Georgia State University,1,50,123,39742.105225801984
Georgia State University,5,50,123,56443.296335137056
Georgia State University,10,50,123,69592.6215981241
Georgia State University,15,50,123,69592.6215981241
Gordon State College,1,50,125,39768.368952380966
Gordon State College,5,50,125,52587.72
Gordon State College,10,50,125,59623.819
Gordon State College,15,50,125,59623.819
Kennesaw State University,1,50,186,45144.79294706439
Kennesaw State University,5,50,186,60116.09862506938
Kennesaw State University,10,50,186,73181.70927200578
Kennesaw State University,15,50,186,73181.70927200578
Augusta University,1,50,12,44992.02427661227
Augusta University,5,50,12,56352.14662090687
Augusta University,10,50,12,66499.85838888891
Augusta University,15,50,12,66499.85838888891
Middle Georgia State University,1,50,220,41931.48217922356
Middle Georgia State University,5,50,220,53026.93759704186
Middle Georgia State University,10,50,220,64543.40760556111
Middle Georgia State University,15,50,220,64543.40760556111
University of North Georgia,1,50,459,40259.178625707624
University of North Georgia,5,50,459,52272.74118253967
University of North Georgia,10,50,459,62451.28895634919
University of North Georgia,15,50,459,62451.28895634919
Piedmont University,1,50,288,43329.530316849814
Piedmont University,5,50,288,56846.4324935065
Piedmont University,10,50,288,74557.04989782441
Piedmont University,15,50,288,74557.04989782441
Savannah State University,1,50,332,31015.575827353216
Savannah State University,5,50,332,44798.74965476189
Savannah State University,10,50,332,55615.82346861473
Savannah State University,15,50,332,55615.82346861473
South Georgia State College,1,50,340,59091.55814285713
South Georgia State College,5,50,340,80392.37767063493
South Georgia State College,10,50,340,71649.04321176045
South Georgia State College,15,50,340,71649.04321176045
Spelman College,1,50,359,37746.75816486291
Spelman College,5,50,359,54608.949071428564
Spelman College,10,50,359,79522.19976190473
Spelman College,15,50,359,79522.19976190473
University of Georgia,1,50,419,41994.800946359195
University of Georgia,5,50,419,61165.1882826618
University of Georgia,10,50,419,79933.33656654455
University of Georgia,15,50,419,79933.33656654455
Valdosta State University,1,50,516,35569.9639720141
Valdosta State University,5,50,516,50229.40903743479
Valdosta State University,10,50,516,59898.114963203465
Valdosta State University,15,50,516,59898.114963203465
University of West Georgia,1,50,497,38595.62535120436
University of West Georgia,5,50,497,52936.43470117137
University of West Georgia,10,50,497,63418.10262590187
University of West Georgia,15,50,497,63418.10262590187
Georgia College & State University,1,50,117,40090.159083555336
Georgia College & State University,5,50,117,54007.19336566212
Georgia College & State University,10,50,117,64359.32687554112
Georgia College & State University,15,50,117,64359.32687554112
Young Harris College,1,50,548,29639.556956349203
Young Harris College,5,50,548,43933.3255
Young Harris College,10,50,548,61816.37174999998
Young Harris College,15,50,548,61816.37174999998
University of Hawaii at Manoa,1,50,424,38129.239820057395
University of Hawaii at Manoa,5,50,424,56656.84655699858
University of Hawaii at Manoa,10,50,424,71188.69963528136
University of Hawaii at Manoa,15,50,424,71188.69963528136
University of Hawaii at Hilo,1,50,423,35496.27823035295
University of Hawaii at Hilo,5,50,423,51222.9227049062
University of Hawaii at Hilo,10,50,423,65886.38719985569
University of Hawaii at Hilo,15,50,423,65886.38719985569
University of Hawaii Maui College,1,50,422,45138.31738095238
University of Hawaii Maui College,5,50,422,63490.80564285714
University of Hawaii Maui College,10,50,422,63214.42876190477
University of Hawaii Maui College,15,50,422,63214.42876190477
Aurora University,1,50,13,42300.72870177045
Aurora University,5,50,13,55911.06973015872
Aurora University,10,50,13,67250.06172619047
Aurora University,15,50,13,67250.06172619047
Rosalind Franklin University of Medicine and Science,1,50,307,67715.8729285714
Rosalind Franklin University of Medicine and Science,5,50,307,62185.15673809524
Rosalind Franklin University of Medicine and Science,10,50,307,104715.61023809524
Rosalind Franklin University of Medicine and Science,15,50,307,104715.61023809524
Concordia University,1,50,80,36742.0470191059
Concordia University,5,50,80,50142.71829761903
Concordia University,10,50,80,59139.65082142857
Concordia University,15,50,80,59139.65082142857
DePaul University,1,50,87,47828.08753174603
DePaul University,5,50,87,67445.98570396267
DePaul University,10,50,87,87213.10430988457
DePaul University,15,50,87,87213.10430988457
Eastern Illinois University,1,50,94,36380.33838453213
Eastern Illinois University,5,50,94,52564.76815592741
Eastern Illinois University,10,50,94,63868.326389971146
Eastern Illinois University,15,50,94,63868.326389971146
Elmhurst University,1,50,97,45085.618465673215
Elmhurst University,5,50,97,62389.50053465978
Elmhurst University,10,50,97,75560.46741269839
Elmhurst University,15,50,97,75560.46741269839
Eureka College,1,50,101,36094.44429179154
Eureka College,5,50,101,47206.636578282814
Eureka College,10,50,101,57726.45832142858
Eureka College,15,50,101,57726.45832142858
Illinois State University,1,50,138,42079.0038019758
Illinois State University,5,50,138,58632.3129389777
Illinois State University,10,50,138,72248.95443073592
Illinois State University,15,50,138,72248.95443073592
Northeastern Illinois University,1,50,247,40686.401397741145
Northeastern Illinois University,5,50,247,55089.87569444446
Northeastern Illinois University,10,50,247,67676.38023015873
Northeastern Illinois University,15,50,247,67676.38023015873
Chicago State University,1,50,48,41684.524931818196
Chicago State University,5,50,48,54494.341321789325
Chicago State University,10,50,48,63887.00293939393
Chicago State University,15,50,48,63887.00293939393
Judson University,1,50,185,40449.087182539675
Judson University,5,50,185,60645.80117857143
Judson University,10,50,185,97472.57082323235
Judson University,15,50,185,97472.57082323235
Lewis University,1,50,192,48729.579053235975
Lewis University,5,50,192,66281.26650607726
Lewis University,10,50,192,79945.63771825399
Lewis University,15,50,192,79945.63771825399
Loyola University Chicago,1,50,206,44396.78205661008
Loyola University Chicago,5,50,206,63468.045856060606
Loyola University Chicago,10,50,206,85152.8037849928
Loyola University Chicago,15,50,206,85152.8037849928
Millikin University,1,50,223,39784.600038461525
Millikin University,5,50,223,53712.6721875902
Millikin University,10,50,223,66149.02571825398
Millikin University,15,50,223,66149.02571825398
Monmouth College,1,50,232,37232.159059884565
Monmouth College,5,50,232,51688.64673015872
Monmouth College,10,50,232,66223.96814502164
Monmouth College,15,50,232,66223.96814502164
National Louis University,1,50,240,49231.68315739814
National Louis University,5,50,240,61184.30222286047
National Louis University,10,50,240,72250.31961141634
National Louis University,15,50,240,72250.31961141634
Northern Illinois University,1,50,250,41456.682606976356
Northern Illinois University,5,50,250,59210.48837229436
Northern Illinois University,10,50,250,73662.33003787877
Northern Illinois University,15,50,250,73662.33003787877
Olivet Nazarene University,1,50,263,47756.92322301309
Olivet Nazarene University,5,50,263,57856.24788528139
Olivet Nazarene University,10,50,263,68348.06189285715
Olivet Nazarene University,15,50,263,68348.06189285715
Dominican University,1,50,89,39917.07036799312
Dominican University,5,50,89,55185.68957287157
Dominican University,10,50,89,72886.87725000002
Dominican University,15,50,89,72886.87725000002
Southern Illinois University at Carbondale,1,50,348,40743.66340018316
Southern Illinois University at Carbondale,5,50,348,57148.061512043525
Southern Illinois University at Carbondale,10,50,348,70271.49550396827
Southern Illinois University at Carbondale,15,50,348,70271.49550396827
Southern Illinois University Edwardsville,1,50,347,41739.16587756687
Southern Illinois University Edwardsville,5,50,347,55270.59563492061
Southern Illinois University Edwardsville,10,50,347,68961.17498484848
Southern Illinois University Edwardsville,15,50,347,68961.17498484848
Benedictine University,1,50,18,47099.95635214785
Benedictine University,5,50,18,65165.52040079367
Benedictine University,10,50,18,80870.6111984127
Benedictine University,15,50,18,80870.6111984127
University of Illinois Urbana-Champaign,1,50,428,49744.20853424354
University of Illinois Urbana-Champaign,5,50,428,73024.59246825399
University of Illinois Urbana-Champaign,10,50,428,100098.68987301589
University of Illinois Urbana-Champaign,15,50,428,100098.68987301589
University of Illinois at Chicago,1,50,429,42031.86107972583
University of Illinois at Chicago,5,50,429,63233.6427463925
University of Illinois at Chicago,10,50,429,83787.77086507936
University of Illinois at Chicago,15,50,429,83787.77086507936
Western Illinois University,1,50,539,37135.587705464895
Western Illinois University,5,50,539,53782.6226818182
Western Illinois University,10,50,539,66266.58582539682
Western Illinois University,15,50,539,66266.58582539682
Wheaton College,1,50,542,36937.72158730158
Wheaton College,5,50,542,58634.87221356422
Wheaton College,10,50,542,77168.19436904763
Wheaton College,15,50,542,77168.19436904763
Anderson University,1,50,6,39616.32772222222
Anderson University,5,50,6,50209.914792207805
Anderson University,10,50,6,43129.5074014319
Anderson University,15,50,6,43129.5074014319
Ball State University,1,50,16,37399.39323659673
Ball State University,5,50,16,51116.57316269841
Ball State University,10,50,16,61713.29987301589
Ball State University,15,50,16,61713.29987301589
Butler University,1,50,31,49863.11862301588
Butler University,5,50,31,64852.427238095246
Butler University,10,50,31,120404.92204761904
Butler University,15,50,31,120404.92204761904
Earlham College,1,50,90,32383.87957051282
Earlham College,5,50,90,60197.20221428573
Earlham College,10,50,90,72291.77725000001
Earlham College,15,50,90,72291.77725000001
Franklin College of Indiana,1,50,111,40143.24549458875
Franklin College of Indiana,5,50,111,52955.40689285715
Franklin College of Indiana,10,50,111,55681.599903318885
Franklin College of Indiana,15,50,111,55681.599903318885
Grace College and Theological Seminary,1,50,126,33434.1506031746
Grace College and Theological Seminary,5,50,126,44834.86877380951
Grace College and Theological Seminary,10,50,126,62335.77880952381
Grace College and Theological Seminary,15,50,126,62335.77880952381
Hanover College,1,50,134,35459.50692857143
Hanover College,5,50,134,53320.73667857144
Hanover College,10,50,134,74883.89305699855
Hanover College,15,50,134,74883.89305699855
University of Indianapolis,1,50,431,43367.86291666668
University of Indianapolis,5,50,431,64929.10457142856
University of Indianapolis,10,50,431,75882.27133333332
University of Indianapolis,15,50,431,75882.27133333332
Indiana Institute of Technology,1,50,139,46548.291645299156
Indiana Institute of Technology,5,50,139,58159.840999999986
Indiana Institute of Technology,10,50,139,74180.38478787878
Indiana Institute of Technology,15,50,139,74180.38478787878
Indiana State University,1,50,140,39266.47561415546
Indiana State University,5,50,140,51350.04482467533
Indiana State University,10,50,140,60813.63839285715
Indiana State University,15,50,140,60813.63839285715
University of Southern Indiana,1,50,478,38455.08562531914
University of Southern Indiana,5,50,478,50710.6219686147
University of Southern Indiana,10,50,478,59562.705308802324
University of Southern Indiana,15,50,478,59562.705308802324
Indiana University - Bloomington,1,50,141,43602.67389671439
Indiana University - Bloomington,5,50,141,61777.95996459097
Indiana University - Bloomington,10,50,141,80900.17961544011
Indiana University - Bloomington,15,50,141,80900.17961544011
Indiana University - East,1,50,142,41730.80783631645
Indiana University - East,5,50,142,48915.4815605228
Indiana University - East,10,50,142,55734.28401190475
Indiana University - East,15,50,142,55734.28401190475
Indiana University - Purdue University Indianapolis,1,50,145,44851.81203801754
Indiana University - Purdue University Indianapolis,5,50,145,57555.51362157287
Indiana University - Purdue University Indianapolis,10,50,145,69496.69539285712
Indiana University - Purdue University Indianapolis,15,50,145,69496.69539285712
Indiana University - Kokomo,1,50,143,44544.769908646915
Indiana University - Kokomo,5,50,143,54938.75849644803
Indiana University - Kokomo,10,50,143,62027.20275468976
Indiana University - Kokomo,15,50,143,62027.20275468976
Indiana University - Northwest,1,50,144,42546.7244476357
Indiana University - Northwest,5,50,144,54658.94205050505
Indiana University - Northwest,10,50,144,64711.07754942279
Indiana University - Northwest,15,50,144,64711.07754942279
Indiana University - South Bend,1,50,146,39083.48582941404
Indiana University - South Bend,5,50,146,48982.80427808302
Indiana University - South Bend,10,50,146,57491.8616984127
Indiana University - South Bend,15,50,146,57491.8616984127
Indiana University Southeast,1,50,147,40979.604946248204
Indiana University Southeast,5,50,147,53162.87323384946
Indiana University Southeast,10,50,147,63868.28129148632
Indiana University Southeast,15,50,147,63868.28129148632
Manchester University,1,50,208,37889.677988095245
Manchester University,5,50,208,55728.15483549785
Manchester University,10,50,208,77338.39507142857
Manchester University,15,50,208,77338.39507142857
Indiana Wesleyan University,1,50,148,57582.61820815296
Indiana Wesleyan University,5,50,148,70760.82898809525
Indiana Wesleyan University,10,50,148,81828.4997121212
Indiana Wesleyan University,15,50,148,81828.4997121212
Purdue University,1,50,295,52392.59800830211
Purdue University,5,50,295,70235.57854770229
Purdue University,10,50,295,90365.00676190479
Purdue University,15,50,295,90365.00676190479
Purdue University - North Central,1,50,296,40476.01548088023
Purdue University - North Central,5,50,296,52157.1740007215
Purdue University - North Central,10,50,296,62058.60634271285
Purdue University - North Central,15,50,296,62058.60634271285
Purdue University Northwest,1,50,298,49426.79054856254
Purdue University Northwest,5,50,298,61242.93212051838
Purdue University Northwest,10,50,298,69502.24359054834
Purdue University Northwest,15,50,298,69502.24359054834
Purdue University Fort Wayne,1,50,297,39611.11168306693
Purdue University Fort Wayne,5,50,297,52591.803410062166
Purdue University Fort Wayne,10,50,297,62062.66500324677
Purdue University Fort Wayne,15,50,297,62062.66500324677
Rose-Hulman Institute of Technology,1,50,308,78092.2424047619
Rose-Hulman Institute of Technology,5,50,308,95491.71818181819
Rose-Hulman Institute of Technology,10,50,308,103214.05861111112
Rose-Hulman Institute of Technology,15,50,308,103214.05861111112
University of Saint Francis,1,50,470,40231.37195779222
University of Saint Francis,5,50,470,55284.57621428571
University of Saint Francis,10,50,470,107098.66170634916
University of Saint Francis,15,50,470,107098.66170634916
Saint Mary of the Woods College,1,50,327,36910.30454653679
Saint Mary of the Woods College,5,50,327,45003.364499999996
Saint Mary of the Woods College,10,50,327,95955.09440476193
Saint Mary of the Woods College,15,50,327,95955.09440476193
Trine University,1,50,398,51015.145484126995
Trine University,5,50,398,68701.5980595238
Trine University,10,50,398,123309.4017142857
